"co_pcdt","co_cid10_diagnostico_principal","co_sigtap_procedimento","nu_competencia_min","nu_competencia_max","qt_aprovada","qt_autorizacao","qt_cns_paciente","qt_municipios_paciente","qt_cnes","sg_procedimento","no_procedimento","no_cid10_diagnostico_principal"
16,E782,604270054,201003,201906,3202421,49080,8247,832,117,FENO200,FENOFIBRATO 200 MG (POR CAPSULA),Hiperlipidemia mista 
16,E782,604270062,201003,201906,777444,9911,2146,354,65,FENO250,FENOFIBRATO 250 MG (POR CAPSULA DE LIBERACAO RETARDADA),Hiperlipidemia mista 
16,E782,604270070,201003,201906,1079620,15662,2768,489,60,GENF600,GENFIBROZILA 600 MG (COMPRIMIDO),Hiperlipidemia mista 
16,E782,604270089,201003,201906,525914,10554,1317,390,79,GENF900,GENFIBROZILA 900 MG (POR COMPRIMIDO),Hiperlipidemia mista 
16,E782,604270097,201408,201703,330,4,2,2,2,ÁCID250,ÁCIDO NICOTÍNICO 250MG (POR COMPRIMIDO DE LIBERAÇÃO PROLONGADA),Hiperlipidemia mista 
16,E782,604270100,201408,201906,59962,444,137,39,16,ÁCID500,ÁCIDO NICOTÍNICO 500MG (POR COMPRIMIDO DE LIBERAÇÃO PROLONGADA),Hiperlipidemia mista 
16,E782,604270119,201611,201612,45,1,1,1,1,ÁCID750,ÁCIDO NICOTÍNICO 750 MG (POR COMPRIMIDO DE LIBERAÇÃO PROLONGADA),Hiperlipidemia mista 
16,E782,604360010,201003,201906,13940219,152514,27644,1518,154,ATOR10,ATORVASTATINA 10 MG (POR COMPRIMIDO),Hiperlipidemia mista 
16,E782,604360029,201003,201906,43942586,437868,75304,2461,199,ATOR20,ATORVASTATINA 20 MG (POR COMPRIMIDO),Hiperlipidemia mista 
16,E782,604360037,201003,201906,11938788,134517,35759,1168,103,ATOR40,ATORVASTATINA 40 MG (POR COMPRIMIDO),Hiperlipidemia mista 
16,E782,604360045,201003,201906,2738350,36370,8030,553,76,ATOR80,ATORVASTATINA 80 MG (POR COMPRIMIDO),Hiperlipidemia mista 
16,E782,604360061,201003,201406,1549,22,11,9,6,FLUV40,FLUVASTATINA 40 MG  (POR CAPSULA),Hiperlipidemia mista 
16,E782,604360070,201208,201208,90,1,1,1,1,LOVA10,LOVASTATINA 10 MG (POR COMPRIMIDO),Hiperlipidemia mista 
16,E782,604360088,201003,201503,6036,73,23,16,12,LOVA20,LOVASTATINA 20 MG (POR COMPRIMIDO),Hiperlipidemia mista 
16,E782,604360096,201003,201304,1345,18,11,4,3,LOVA40,LOVASTATINA 40 MG (POR COMPRIMIDO),Hiperlipidemia mista 
16,E782,604360100,201003,201906,37117,513,129,65,33,PRAV10,PRAVASTATINA 10 MG (POR COMPRIMIDO),Hiperlipidemia mista 
16,E782,604360118,201003,201906,385134,5712,1083,229,58,PRAV20,PRAVASTATINA 20MG (POR COMPRIMIDO),Hiperlipidemia mista 
16,E782,604360126,201003,201906,147199,2712,408,152,51,PRAV40,PRAVASTATINA 40 MG (POR COMPRIMIDO),Hiperlipidemia mista 
16,E782,604470045,201003,201005,36,1,1,1,1,ALFA4000,ALFAEPOETINA 4.000 UI INJETAVEL (POR FRASCO-AMPOLA),Hiperlipidemia mista 
16,E782,604620039,201003,201005,90,1,1,1,1,CALC025,"CALCITRIOL 0,25 MCG (POR CAPSULA)",Hiperlipidemia mista 
16,E783,601180011,200801,201005,17152,227,88,36,29,ATOR10,ATORVASTATINA 10 MG (POR COMPRIMIDO),Hiperquilomicronemia 
16,E783,601180020,200801,201004,52439,500,212,53,31,ATOR20,ATORVASTATINA 20 MG (POR COMPRIMIDO),Hiperquilomicronemia 
16,E783,601180038,200801,201004,8576,83,43,12,17,BEZA200,BEZAFIBRATO 200 MG (POR DRÁGEA OU COMPRIMIDO),Hiperquilomicronemia 
16,E783,601180046,200801,201004,6615,82,34,14,11,BEZA400,BEZAFIBRATO 400 MG (POR COMPRIMIDO DE DESINTEGRAÇÃO LENTA),Hiperquilomicronemia 
16,E783,601180054,200801,201004,22054,272,144,39,19,CIPR100,CIPROFIBRATO 100 MG (POR COMPRIMIDO),Hiperquilomicronemia 
16,E783,601180070,200801,201004,14926,248,70,27,13,FENO200,FENOFIBRATO 200 MG (POR CAPSULA),Hiperquilomicronemia 
16,E783,601180089,200806,201004,2640,33,24,12,7,FENO250,FENOFIBRATO 250 MG (POR CAPSULA DE LIBERACAO RETARDADA),Hiperquilomicronemia 
16,E783,601180100,200809,200909,1419,9,3,2,1,FLUV40,FLUVASTATINA 40 MG  (POR CAPSULA),Hiperquilomicronemia 
16,E783,601180119,200801,201004,4485,68,16,11,8,GENF600,GENFIBROZILA 600 MG (COMPRIMIDO),Hiperquilomicronemia 
16,E783,601180127,200801,201003,4142,80,21,12,9,GENF900,GENFIBROZILA 900 MG (POR COMPRIMIDO),Hiperquilomicronemia 
16,E783,601180143,200812,201003,870,6,3,3,3,LOVA20,LOVASTATINA 20 MG (POR COMPRIMIDO),Hiperquilomicronemia 
16,E783,601180178,200801,201002,3697,43,10,9,6,PRAV20,PRAVASTATINA 20MG (POR COMPRIMIDO),Hiperquilomicronemia 
16,E783,601180194,200801,201004,74890,478,253,45,16,SINV10,SINVASTATINA (J) 10 MG (POR COMPRIMIDO),Hiperquilomicronemia 
16,E783,601180208,200801,201004,38094,655,149,66,38,SINV20,SINVASTATINA (J) 20 MG (POR COMPRIMIDO),Hiperquilomicronemia 
16,E783,601180216,200801,201003,5100,87,44,25,17,SINV40,SINVASTATINA (J) 40 MG (POR COMPRIMIDO),Hiperquilomicronemia 
16,E783,601180232,200801,201001,460,17,4,4,2,SINV80,SINVASTATINA (J) 80 MG (POR COMPRIMIDO),Hiperquilomicronemia 
16,E783,604270011,201003,201906,67430,618,189,65,39,BEZA200,BEZAFIBRATO 200 MG (POR DRÁGEA OU COMPRIMIDO),Hiperquilomicronemia 
16,E783,604270020,201003,201906,42264,492,176,56,29,BEZA400,BEZAFIBRATO 400 MG (POR COMPRIMIDO DE DESINTEGRAÇÃO LENTA),Hiperquilomicronemia 
16,E783,604270038,201003,201906,198935,2864,804,214,78,CIPR100,CIPROFIBRATO 100 MG (POR COMPRIMIDO),Hiperquilomicronemia 
16,E783,604270054,201003,201906,46167,817,162,67,40,FENO200,FENOFIBRATO 200 MG (POR CAPSULA),Hiperquilomicronemia 
16,E783,604270062,201003,201906,27947,325,68,29,20,FENO250,FENOFIBRATO 250 MG (POR CAPSULA DE LIBERACAO RETARDADA),Hiperquilomicronemia 
16,E783,604270070,201003,201906,20510,313,70,42,20,GENF600,GENFIBROZILA 600 MG (COMPRIMIDO),Hiperquilomicronemia 
16,E783,604270089,201003,201906,23959,464,31,23,19,GENF900,GENFIBROZILA 900 MG (POR COMPRIMIDO),Hiperquilomicronemia 
16,E783,604270100,201705,201904,1500,9,3,2,1,ÁCID500,ÁCIDO NICOTÍNICO 500MG (POR COMPRIMIDO DE LIBERAÇÃO PROLONGADA),Hiperquilomicronemia 
16,E783,604360010,201003,201906,144538,1703,404,122,58,ATOR10,ATORVASTATINA 10 MG (POR COMPRIMIDO),Hiperquilomicronemia 
16,E783,604360029,201003,201906,515168,5542,1272,287,95,ATOR20,ATORVASTATINA 20 MG (POR COMPRIMIDO),Hiperquilomicronemia 
16,E783,604360037,201006,201906,162608,1764,477,137,59,ATOR40,ATORVASTATINA 40 MG (POR COMPRIMIDO),Hiperquilomicronemia 
16,E783,604360045,201007,201906,20647,295,89,39,21,ATOR80,ATORVASTATINA 80 MG (POR COMPRIMIDO),Hiperquilomicronemia 
16,E783,604360061,201009,201102,168,6,1,1,1,FLUV40,FLUVASTATINA 40 MG  (POR CAPSULA),Hiperquilomicronemia 
16,E783,604360088,201004,201503,1965,19,7,5,3,LOVA20,LOVASTATINA 20 MG (POR COMPRIMIDO),Hiperquilomicronemia 
16,E783,604360096,201004,201009,240,2,1,1,1,LOVA40,LOVASTATINA 40 MG (POR COMPRIMIDO),Hiperquilomicronemia 
16,E783,604360100,201102,201408,390,9,3,3,3,PRAV10,PRAVASTATINA 10 MG (POR COMPRIMIDO),Hiperquilomicronemia 
16,E783,604360118,201003,201509,3900,50,12,12,10,PRAV20,PRAVASTATINA 20MG (POR COMPRIMIDO),Hiperquilomicronemia 
16,E783,604360126,201007,201504,900,15,6,6,6,PRAV40,PRAVASTATINA 40 MG (POR COMPRIMIDO),Hiperquilomicronemia 
16,E783,604430019,201005,201005,30,1,1,1,1,RALO60,RALOXIFENO 60 MG (POR COMPRIMIDO),Hiperquilomicronemia 
16,E784,601180011,200801,201005,256174,1458,398,121,54,ATOR10,ATORVASTATINA 10 MG (POR COMPRIMIDO),Outras hiperlipidemias 
16,E784,601180020,200801,201005,303448,1805,628,118,49,ATOR20,ATORVASTATINA 20 MG (POR COMPRIMIDO),Outras hiperlipidemias 
16,E784,601180038,200801,201004,35450,303,118,43,26,BEZA200,BEZAFIBRATO 200 MG (POR DRÁGEA OU COMPRIMIDO),Outras hiperlipidemias 
16,E784,601180046,200801,201004,27635,346,163,33,21,BEZA400,BEZAFIBRATO 400 MG (POR COMPRIMIDO DE DESINTEGRAÇÃO LENTA),Outras hiperlipidemias 
16,E784,601180054,200801,201005,40140,496,230,73,31,CIPR100,CIPROFIBRATO 100 MG (POR COMPRIMIDO),Outras hiperlipidemias 
16,E784,601180070,200801,201004,16680,297,61,32,26,FENO200,FENOFIBRATO 200 MG (POR CAPSULA),Outras hiperlipidemias 
16,E784,601180089,200801,201004,7979,99,40,18,12,FENO250,FENOFIBRATO 250 MG (POR CAPSULA DE LIBERACAO RETARDADA),Outras hiperlipidemias 
16,E784,601180097,200807,200808,60,1,1,1,1,FLUV20,FLUVASTATINA 20 MG (POR CAPSULA),Outras hiperlipidemias 
16,E784,601180100,200911,201001,150,1,1,1,1,FLUV40,FLUVASTATINA 40 MG  (POR CAPSULA),Outras hiperlipidemias 
16,E784,601180119,200801,201004,21031,173,63,34,18,GENF600,GENFIBROZILA 600 MG (COMPRIMIDO),Outras hiperlipidemias 
16,E784,601180127,200802,201004,5408,88,31,19,18,GENF900,GENFIBROZILA 900 MG (POR COMPRIMIDO),Outras hiperlipidemias 
16,E784,601180143,200801,200807,180,5,1,1,1,LOVA20,LOVASTATINA 20 MG (POR COMPRIMIDO),Outras hiperlipidemias 
16,E784,601180160,200801,201004,1380,12,7,5,4,PRAV10,PRAVASTATINA 10 MG (POR COMPRIMIDO),Outras hiperlipidemias 
16,E784,601180178,200801,201004,10110,147,30,20,16,PRAV20,PRAVASTATINA 20MG (POR COMPRIMIDO),Outras hiperlipidemias 
16,E784,601180186,200801,201004,2360,46,13,9,7,PRAV40,PRAVASTATINA 40 MG (POR COMPRIMIDO),Outras hiperlipidemias 
16,E784,601180194,200801,201004,208837,1497,657,87,29,SINV10,SINVASTATINA (J) 10 MG (POR COMPRIMIDO),Outras hiperlipidemias 
16,E784,601180208,200801,201004,122203,1896,512,167,48,SINV20,SINVASTATINA (J) 20 MG (POR COMPRIMIDO),Outras hiperlipidemias 
16,E784,601180216,200801,201004,28237,574,155,74,37,SINV40,SINVASTATINA (J) 40 MG (POR COMPRIMIDO),Outras hiperlipidemias 
16,E784,601180224,200801,201004,4973,21,8,1,2,SINV5,SINVASTATINA (J) 5 MG (POR COMPRIMIDO),Outras hiperlipidemias 
16,E784,601180232,200807,201001,752,16,8,8,8,SINV80,SINVASTATINA (J) 80 MG (POR COMPRIMIDO),Outras hiperlipidemias 
16,E784,604040040,201005,201005,60,1,1,1,1,FORM12400,FORMOTEROL 12 MCG + BUDESONIDA 400 MCG  (POR CAPSULA INALANTE),Outras hiperlipidemias 
16,E784,604270011,201003,201906,650060,6473,2016,227,69,BEZA200,BEZAFIBRATO 200 MG (POR DRÁGEA OU COMPRIMIDO),Outras hiperlipidemias 
16,E784,604270020,201003,201906,239384,2849,838,150,40,BEZA400,BEZAFIBRATO 400 MG (POR COMPRIMIDO DE DESINTEGRAÇÃO LENTA),Outras hiperlipidemias 
16,E784,604270038,201003,201906,1195829,16826,4198,739,123,CIPR100,CIPROFIBRATO 100 MG (POR COMPRIMIDO),Outras hiperlipidemias 
16,E784,604270054,201003,201906,292935,4346,974,258,87,FENO200,FENOFIBRATO 200 MG (POR CAPSULA),Outras hiperlipidemias 
16,E784,604270062,201003,201906,39747,542,157,82,40,FENO250,FENOFIBRATO 250 MG (POR CAPSULA DE LIBERACAO RETARDADA),Outras hiperlipidemias 
16,E784,604270070,201003,201906,127893,1735,373,150,47,GENF600,GENFIBROZILA 600 MG (COMPRIMIDO),Outras hiperlipidemias 
16,E784,604270089,201003,201906,30093,534,95,71,42,GENF900,GENFIBROZILA 900 MG (POR COMPRIMIDO),Outras hiperlipidemias 
16,E784,604270100,201612,201906,2736,20,10,6,3,ÁCID500,ÁCIDO NICOTÍNICO 500MG (POR COMPRIMIDO DE LIBERAÇÃO PROLONGADA),Outras hiperlipidemias 
16,E784,604360010,201003,201906,1067706,12433,2656,492,117,ATOR10,ATORVASTATINA 10 MG (POR COMPRIMIDO),Outras hiperlipidemias 
16,E784,604360029,201003,201906,3694090,36688,7821,940,164,ATOR20,ATORVASTATINA 20 MG (POR COMPRIMIDO),Outras hiperlipidemias 
16,E784,604360037,201007,201906,1364390,15266,4466,473,86,ATOR40,ATORVASTATINA 40 MG (POR COMPRIMIDO),Outras hiperlipidemias 
16,E784,604360045,201006,201906,190446,2644,776,196,53,ATOR80,ATORVASTATINA 80 MG (POR COMPRIMIDO),Outras hiperlipidemias 
16,E784,604360100,201004,201809,7350,93,17,8,6,PRAV10,PRAVASTATINA 10 MG (POR COMPRIMIDO),Outras hiperlipidemias 
16,E784,604360118,201003,201906,204549,2258,711,108,30,PRAV20,PRAVASTATINA 20MG (POR COMPRIMIDO),Outras hiperlipidemias 
16,E784,604360126,201003,201906,21121,391,53,30,17,PRAV40,PRAVASTATINA 40 MG (POR COMPRIMIDO),Outras hiperlipidemias 
16,E785,601030028,200802,200802,10,1,1,1,1,SACA1005,SACARATO DE HIDROXIDO FERRICO 100 MG INJETAVEL (POR FRASCO DE 5 ML),Hiperlipidemia nao especificada 
16,E785,601040058,200802,200802,12,1,1,1,1,ALFA4000,ALFAEPOETINA 4.000 UI INJETAVEL (POR FRASCO-AMPOLA),Hiperlipidemia nao especificada 
16,E785,601100050,200801,200801,60,1,1,1,1,LEVO10025,LEVODOPA 100 MG + BENSERAZIDA 25 MG (POR CAPSULA OU COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,601180011,200801,201005,246403,2782,1012,226,80,ATOR10,ATORVASTATINA 10 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,601180020,200801,201005,434062,4304,1865,243,76,ATOR20,ATORVASTATINA 20 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,601180038,200801,201004,58350,687,267,80,45,BEZA200,BEZAFIBRATO 200 MG (POR DRÁGEA OU COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,601180046,200801,201004,58361,743,383,74,32,BEZA400,BEZAFIBRATO 400 MG (POR COMPRIMIDO DE DESINTEGRAÇÃO LENTA),Hiperlipidemia nao especificada 
16,E785,601180054,200801,201004,132844,1651,765,138,48,CIPR100,CIPROFIBRATO 100 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,601180062,200803,200803,30,1,1,1,1,ETOF500,ETOFIBRATO 500 MG (POR CAPSULA),Hiperlipidemia nao especificada 
16,E785,601180070,200801,201004,36438,615,207,58,32,FENO200,FENOFIBRATO 200 MG (POR CAPSULA),Hiperlipidemia nao especificada 
16,E785,601180089,200801,201004,19140,234,92,37,21,FENO250,FENOFIBRATO 250 MG (POR CAPSULA DE LIBERACAO RETARDADA),Hiperlipidemia nao especificada 
16,E785,601180100,200801,200909,683,4,3,3,3,FLUV40,FLUVASTATINA 40 MG  (POR CAPSULA),Hiperlipidemia nao especificada 
16,E785,601180119,200801,201004,44755,580,174,69,36,GENF600,GENFIBROZILA 600 MG (COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,601180127,200801,201004,18105,370,97,47,33,GENF900,GENFIBROZILA 900 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,601180135,200801,201001,420,14,2,2,2,LOVA10,LOVASTATINA 10 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,601180143,200801,201003,3040,51,22,14,9,LOVA20,LOVASTATINA 20 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,601180151,200801,200911,240,3,2,2,2,LOVA40,LOVASTATINA 40 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,601180160,200801,201004,8488,82,26,15,12,PRAV10,PRAVASTATINA 10 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,601180178,200801,201004,25476,457,105,42,29,PRAV20,PRAVASTATINA 20MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,601180186,200801,201004,5896,114,33,21,13,PRAV40,PRAVASTATINA 40 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,601180194,200801,201004,387541,2926,1326,142,43,SINV10,SINVASTATINA (J) 10 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,601180208,200801,201004,826649,13240,2822,344,70,SINV20,SINVASTATINA (J) 20 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,601180216,200801,201004,115255,1811,607,165,61,SINV40,SINVASTATINA (J) 40 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,601180224,200911,200911,60,1,1,1,1,SINV5,SINVASTATINA (J) 5 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,601180232,200801,201002,4958,131,40,25,15,SINV80,SINVASTATINA (J) 80 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,601200039,200801,200801,30,1,1,1,1,CICLOSP100,CICLOSPORINA 100MG (POR CAPSULA),Hiperlipidemia nao especificada 
16,E785,601200063,200801,200801,60,1,1,1,1,CICLOSP50,CICLOSPORINA 50MG (POR CAPSULA),Hiperlipidemia nao especificada 
16,E785,601330013,200802,200802,50,1,1,1,1,LEVO100,LEVOTIROXINA 100 MCG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,601350014,200801,200802,150,3,3,3,3,ALEN10,ALENDRONATO (Q) 10 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,604010028,201005,201005,180,1,1,1,1,MESA500,MESALAZINA 500 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,604270011,201003,201906,793292,8594,2662,291,84,BEZA200,BEZAFIBRATO 200 MG (POR DRÁGEA OU COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,604270020,201003,201906,592763,7348,2241,214,44,BEZA400,BEZAFIBRATO 400 MG (POR COMPRIMIDO DE DESINTEGRAÇÃO LENTA),Hiperlipidemia nao especificada 
16,E785,604270038,201003,201906,2794507,38373,10001,897,126,CIPR100,CIPROFIBRATO 100 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,604270054,201003,201906,684917,9507,2447,371,90,FENO200,FENOFIBRATO 200 MG (POR CAPSULA),Hiperlipidemia nao especificada 
16,E785,604270062,201003,201906,90232,1337,425,129,52,FENO250,FENOFIBRATO 250 MG (POR CAPSULA DE LIBERACAO RETARDADA),Hiperlipidemia nao especificada 
16,E785,604270070,201003,201906,316927,4388,981,223,46,GENF600,GENFIBROZILA 600 MG (COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,604270089,201003,201906,103132,1856,350,129,50,GENF900,GENFIBROZILA 900 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,604270100,201412,201906,4788,33,15,6,4,ÁCID500,ÁCIDO NICOTÍNICO 500MG (POR COMPRIMIDO DE LIBERAÇÃO PROLONGADA),Hiperlipidemia nao especificada 
16,E785,604270119,201510,201510,30,1,1,1,1,ÁCID750,ÁCIDO NICOTÍNICO 750 MG (POR COMPRIMIDO DE LIBERAÇÃO PROLONGADA),Hiperlipidemia nao especificada 
16,E785,604360010,201003,201906,2513047,29085,5843,682,122,ATOR10,ATORVASTATINA 10 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,604360029,201003,201906,8816295,90803,19036,1225,160,ATOR20,ATORVASTATINA 20 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,604360037,201003,201906,2418734,27539,8256,592,87,ATOR40,ATORVASTATINA 40 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,604360045,201003,201906,311228,4687,1401,251,56,ATOR80,ATORVASTATINA 80 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,604360070,201007,201009,90,3,1,1,1,LOVA10,LOVASTATINA 10 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,604360088,201003,201502,5070,63,10,10,6,LOVA20,LOVASTATINA 20 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,604360096,201005,201012,210,2,2,2,2,LOVA40,LOVASTATINA 40 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,604360100,201003,201712,9109,124,31,20,12,PRAV10,PRAVASTATINA 10 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,604360118,201003,201906,84631,1282,421,103,34,PRAV20,PRAVASTATINA 20MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,604360126,201003,201906,35564,754,88,49,26,PRAV40,PRAVASTATINA 40 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,604430019,201005,201005,30,1,1,1,1,RALO60,RALOXIFENO 60 MG (POR COMPRIMIDO),Hiperlipidemia nao especificada 
16,E785,604550022,201005,201005,2,1,1,1,1,TOXI500,TOXINA BOTULINICA TIPO A 500 U INJETAVEL (POR FRASCO-AMPOLA),Hiperlipidemia nao especificada 
16,E786,601180011,200801,201005,125728,1433,346,61,25,ATOR10,ATORVASTATINA 10 MG (POR COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,601180020,200801,201005,135514,1007,437,88,29,ATOR20,ATORVASTATINA 20 MG (POR COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,601180038,200805,201003,1835,27,13,8,10,BEZA200,BEZAFIBRATO 200 MG (POR DRÁGEA OU COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,601180046,200801,201002,2190,30,20,12,8,BEZA400,BEZAFIBRATO 400 MG (POR COMPRIMIDO DE DESINTEGRAÇÃO LENTA),Deficiencias de lipoproteinas 
16,E786,601180054,200801,201004,76571,642,279,53,13,CIPR100,CIPROFIBRATO 100 MG (POR COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,601180070,200802,201004,3720,61,22,12,6,FENO200,FENOFIBRATO 200 MG (POR CAPSULA),Deficiencias de lipoproteinas 
16,E786,601180089,200801,201004,8940,108,36,13,2,FENO250,FENOFIBRATO 250 MG (POR CAPSULA DE LIBERACAO RETARDADA),Deficiencias de lipoproteinas 
16,E786,601180119,200801,201003,8223,90,31,21,10,GENF600,GENFIBROZILA 600 MG (COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,601180127,200801,201002,1341,26,7,7,6,GENF900,GENFIBROZILA 900 MG (POR COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,601180143,200806,200808,90,1,1,1,1,LOVA20,LOVASTATINA 20 MG (POR COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,601180151,200801,200803,90,1,1,1,1,LOVA40,LOVASTATINA 40 MG (POR COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,601180160,200801,200902,1540,9,2,2,2,PRAV10,PRAVASTATINA 10 MG (POR COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,601180178,200801,200911,810,4,3,3,3,PRAV20,PRAVASTATINA 20MG (POR COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,601180186,200912,201002,90,1,1,1,1,PRAV40,PRAVASTATINA 40 MG (POR COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,601180194,200801,201004,1134781,6508,2343,109,15,SINV10,SINVASTATINA (J) 10 MG (POR COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,601180208,200801,201004,65159,826,536,99,31,SINV20,SINVASTATINA (J) 20 MG (POR COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,601180216,200801,201004,21430,286,98,34,17,SINV40,SINVASTATINA (J) 40 MG (POR COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,601180232,200803,200902,180,2,1,1,1,SINV80,SINVASTATINA (J) 80 MG (POR COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,604270011,201003,201906,49089,379,111,43,32,BEZA200,BEZAFIBRATO 200 MG (POR DRÁGEA OU COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,604270020,201003,201906,32906,358,149,44,24,BEZA400,BEZAFIBRATO 400 MG (POR COMPRIMIDO DE DESINTEGRAÇÃO LENTA),Deficiencias de lipoproteinas 
16,E786,604270038,201003,201906,248563,2902,829,178,55,CIPR100,CIPROFIBRATO 100 MG (POR COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,604270054,201003,201906,20600,324,99,41,30,FENO200,FENOFIBRATO 200 MG (POR CAPSULA),Deficiencias de lipoproteinas 
16,E786,604270062,201003,201906,3030,40,15,13,11,FENO250,FENOFIBRATO 250 MG (POR CAPSULA DE LIBERACAO RETARDADA),Deficiencias de lipoproteinas 
16,E786,604270070,201003,201904,20878,237,82,32,20,GENF600,GENFIBROZILA 600 MG (COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,604270089,201003,201906,6698,110,35,15,11,GENF900,GENFIBROZILA 900 MG (POR COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,604270100,201707,201906,300,3,2,1,2,ÁCID500,ÁCIDO NICOTÍNICO 500MG (POR COMPRIMIDO DE LIBERAÇÃO PROLONGADA),Deficiencias de lipoproteinas 
16,E786,604360010,201003,201906,753682,6670,2162,198,59,ATOR10,ATORVASTATINA 10 MG (POR COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,604360029,201003,201906,1908810,13119,3585,341,84,ATOR20,ATORVASTATINA 20 MG (POR COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,604360037,201007,201906,237164,2410,889,139,38,ATOR40,ATORVASTATINA 40 MG (POR COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,604360045,201006,201906,8965,124,63,29,16,ATOR80,ATORVASTATINA 80 MG (POR COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,604360100,201104,201304,480,6,6,1,1,PRAV10,PRAVASTATINA 10 MG (POR COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,604360118,201004,201707,4083,42,25,11,6,PRAV20,PRAVASTATINA 20MG (POR COMPRIMIDO),Deficiencias de lipoproteinas 
16,E786,604360126,201101,201503,890,17,3,3,3,PRAV40,PRAVASTATINA 40 MG (POR COMPRIMIDO),Deficiencias de lipoproteinas 
16,E788,601040058,200801,200802,36,3,2,2,1,ALFA4000,ALFAEPOETINA 4.000 UI INJETAVEL (POR FRASCO-AMPOLA),Outros disturbios do metabolismo de lipoproteinas 
16,E788,601050118,201002,201004,180,1,1,1,1,FORM12400,FORMOTEROL 12 MCG + BUDESONIDA 400 MCG  (POR CAPSULA INALANTE),Outros disturbios do metabolismo de lipoproteinas 
16,E788,601050150,201002,201004,6,1,1,1,1,SALB100200,SALBUTAMOL 100 MCG AEROSSOL (POR FRASCO DE 200 DOSES),Outros disturbios do metabolismo de lipoproteinas 
16,E788,601110099,200801,200801,120,1,1,1,1,RISP2,RISPERIDONA 2 MG (POR COMPRIMIDO),Outros disturbios do metabolismo de lipoproteinas 
